zinc_id,smiles
ZINC000003812168,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1
ZINC000055760827,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ZINC000005066217,CCOC(=O)c1c(-c2ccc3c(c2)OCO3)csc1N
ZINC000000442750,COc1ccc(-c2csc(N)c2C(=O)OC(C)C)cc1OC
ZINC000013831229,O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1
ZINC000003871640,O=C(N[C@@H]1CNCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1
ZINC000003871641,O=C(N[C@@H]1CNCCC[C@@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1
ZINC000003973984,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
ZINC000000585151,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21
ZINC000003976838,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
ZINC000001550477,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
ZINC000001494443,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1
ZINC000034587071,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1
ZINC000027439698,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
ZINC000001488208,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
ZINC000095560402,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21
ZINC000038145818,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1
ZINC000003817105,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1
ZINC000018371391,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1
ZINC000064746555,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21
ZINC000006717782,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12
ZINC000000016978,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC
ZINC000073168344,FC(F)(F)c1cccc(Oc2ccc(Nc3ncnc4cc[nH]c34)cc2Cl)c1
ZINC000003818203,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1
ZINC000072266312,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1
ZINC000001485631,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC
ZINC000028817110,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12
ZINC000026268853,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
ZINC000028900985,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12
ZINC000000600292,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
ZINC000029130110,NC(=O)COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12
ZINC000014954043,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C
ZINC000002572485,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC
ZINC000019632614,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
ZINC000028900976,Cc1ccn2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12
ZINC000006718666,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1
ZINC000043204048,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
ZINC000003815034,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
ZINC000013801714,COc1ccc(S(=O)(=O)N2CCCC[C@@H]2C(=O)NO)cc1
ZINC000013801716,COc1ccc(S(=O)(=O)N2CCCC[C@H]2C(=O)NO)cc1
ZINC000003986735,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
ZINC000003781952,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1
ZINC000034177219,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
ZINC000103297550,Oc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1
ZINC000001530601,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1
ZINC000000608213,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
ZINC000053683345,COc1cc2/c(=N\c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
ZINC000001530689,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
ZINC000003948085,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1
ZINC000001530968,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
ZINC000013527446,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1
ZINC000004301209,c1ccc(C2=NN(c3ccccc3)[C@H](c3cccc4ccccc34)C2)cc1
ZINC000004301210,c1ccc(C2=NN(c3ccccc3)[C@@H](c3cccc4ccccc34)C2)cc1
ZINC000016697102,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1
ZINC000072414752,O=C1CSC(N2N=C(c3ccccc3)C[C@H]2c2ccc(Cl)cc2)=N1
ZINC000072414753,O=C1CSC(N2N=C(c3ccccc3)C[C@@H]2c2ccc(Cl)cc2)=N1
ZINC000003782818,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
ZINC000072414810,O=C1CSC(N2N=C(c3ccc(Br)cc3)C[C@H]2c2ccc(Cl)cc2)=N1
ZINC000072414811,O=C1CSC(N2N=C(c3ccc(Br)cc3)C[C@@H]2c2ccc(Cl)cc2)=N1
ZINC000000538492,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
ZINC000009363537,Cc1ccc2c(C)n/c(=N\c3nc(=O)cc(CSc4nnnn4-c4ccccc4)[nH]3)[nH]c2c1
ZINC000028295047,COc1ccc([C@@H]2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1
ZINC000028295049,COc1ccc([C@H]2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1
ZINC000000006328,Cc1cccc(Nc2ncnc3ccc(N)cc23)c1
ZINC000072412565,COc1ccc(C2=NN(C3=NC(=O)CS3)[C@H](c3ccc(Cl)cc3)C2)cc1
ZINC000072412566,COc1ccc(C2=NN(C3=NC(=O)CS3)[C@@H](c3ccc(Cl)cc3)C2)cc1
ZINC000003830942,Oc1c(I)cc(I)c2cccnc12
ZINC000003830212,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
ZINC000072412771,COc1ccc([C@@H]2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1
ZINC000072412772,COc1ccc([C@H]2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1
ZINC000072414866,O=C1CSC(N2N=C(c3ccc(Cl)cc3)C[C@H]2c2ccc(Cl)cc2)=N1
ZINC000072414867,O=C1CSC(N2N=C(c3ccc(Cl)cc3)C[C@@H]2c2ccc(Cl)cc2)=N1
ZINC000100014909,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
ZINC000003938668,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1
ZINC000043201999,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1
ZINC000003820040,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1
ZINC000019862646,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
ZINC000003964325,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
ZINC000003874586,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1
ZINC000003816310,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1
ZINC000003816287,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
ZINC000035902489,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
ZINC000003938688,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F
ZINC000018825344,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1
ZINC000018847046,COc1ccc2c(c1)[nH]c1c(C)nccc12
ZINC000023247639,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1
ZINC000043201999,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1
ZINC000006745792,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC
ZINC000003964325,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
ZINC000018825344,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1
ZINC000100076738,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12
ZINC000003816409,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1
ZINC000003976838,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
ZINC000043204048,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
ZINC000001554390,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1
ZINC000039059267,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
ZINC000035902489,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
ZINC000003963016,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
ZINC000016052857,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl
ZINC000006718666,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1
ZINC000003816310,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1
ZINC000027439698,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
ZINC000016052714,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
ZINC000000009090,O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1cccnc1
ZINC000003819294,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)N[C@H](C)c1nccs1
ZINC000013975055,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)N[C@@H](C)c1nccs1
ZINC000003948085,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1
ZINC000013493833,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C
ZINC000003816287,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
ZINC000003986735,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
ZINC000040424299,Cc1cccc2[nH]c(=O)c(-c3nc4ccc(N5CCN(C)CC5)cc4[nH]3)c(N)c12
ZINC000003989258,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1
ZINC000016052730,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC
ZINC000095559390,CCN1C(C)(C)CC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1(C)C
ZINC000002047743,CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1
ZINC000043204002,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
ZINC000006718813,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1
ZINC000011617039,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
ZINC000043207440,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC
ZINC000100014909,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
ZINC000003989259,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C
ZINC000013677843,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2
ZINC000035879486,CCn1cc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)cn1
ZINC000063298074,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12
ZINC000073224167,COc1cc2ncnc(Oc3ccc(CC(=O)Nc4cnn(C(C)C)c4)cc3)c2cc1OC
ZINC000003966243,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
ZINC000043171008,COc1ccc2c(Oc3ccc(CC(=O)Nc4cnn(C)c4)c(OC)c3)ccnc2c1
ZINC000034643022,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1
ZINC000034177219,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
ZINC000018710082,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
ZINC000001493878,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
ZINC000003834020,Cc1[nH]c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O
ZINC000035970207,CCn1ccc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)n1
ZINC000073221967,COc1cc2ncnc(Nc3cnn(CC(=O)Nc4cccc(F)c4)c3)c2cc1OC
ZINC000095579919,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1
ZINC000019632618,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
ZINC000006716957,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
ZINC000013493831,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C
ZINC000006494041,O=c1[nH]c2ccccc2c(O)c1-c1nc2ccccc2[nH]1
ZINC000000007460,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
ZINC000035879159,COc1cc2ncnc(Oc3ccc(CC(=O)Nc4cnn(C)c4)cc3)c2cc1OC
ZINC000016697102,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1
ZINC000043129461,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O
ZINC000019862646,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
ZINC000003834032,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O
ZINC000013684256,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1
ZINC000012410091,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
ZINC000013588784,O=c1[nH]c2ccccc2cc1-c1nc2ccccc2[nH]1
ZINC000003815499,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(OCCN)cc3)nc21
ZINC000036056301,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21
ZINC000001486219,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
ZINC000053683345,COc1cc2/c(=N\c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
ZINC000000024261,O=C(c1cc2ccccc2[nH]1)c1cc2cc(O)ccc2[nH]1
ZINC000059716256,C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F
ZINC000095560529,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)[C@H]1CCCN1
ZINC000003815299,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21
ZINC000040423853,CONC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(C4CCN(C)CC4)cc3)ncc2c1=O
ZINC000055760827,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ZINC000003939511,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC
ZINC000002047503,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21
ZINC000018710085,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21
ZINC000003820040,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1
ZINC000027644428,O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1
ZINC000003952380,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1
ZINC000003832252,COc1cc2ncn(-c3ccccc3)c2cc1CO
ZINC000034948948,C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl
ZINC000000017525,Oc1ccc2c(c1)ncn2-c1ccccc1
ZINC000003815485,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O
ZINC000001912572,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1
ZINC000013812765,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(N4CCOCC4)cc3)nc21
ZINC000003815798,CSc1ccc2c(c1)ncn2-c1ccccc1
ZINC000003815527,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2
ZINC000028704669,COc1cc(OC)cc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)O)c2C)c1
ZINC000003815799,COC(=O)c1ccc2c(c1)ncn2-c1ccccc1
ZINC000013493055,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl
ZINC000084706784,Cc1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1
ZINC000003834050,O=C1Nc2ccc(Br)cc2/C1=C/c1cc2c([nH]1)CCCC2
ZINC000003938688,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F
ZINC000005387628,c1ccc(-c2n[nH]c3c2oc2ccccc23)cc1
ZINC000024044436,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
ZINC000003815345,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl
ZINC000008048290,O=C(c1cc2ccccc2o1)c1cc2ccccc2o1
ZINC000013798314,COc1cc2ncn(-c3ccccc3)c2cc1OC
ZINC000013859457,COc1cc2nccc(Oc3cccc(N)c3)c2cc1OC
ZINC000013782570,Oc1ccc(-n2cnc3ccccc32)cc1
ZINC000003938668,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1
ZINC000028702706,Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12
ZINC000000577456,Nc1ccc2c(c1)ncn2-c1ccccc1
ZINC000043154472,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F
ZINC000000016978,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC
ZINC000001489691,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl
ZINC000001494900,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
ZINC000013798298,Sc1ccc2c(c1)ncn2-c1ccccc1
ZINC000014961821,c1ccc2[nH]c(-c3n[nH]c4ccccc34)nc2c1
ZINC000013782567,Nc1cccc(-n2cnc3ccccc32)c1
ZINC000000405539,Clc1ccc2c(c1)ncn2-c1ccccc1
ZINC000003875265,CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C
ZINC000003815333,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC
ZINC000013763794,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1
ZINC000000257983,Cc1cc2ncc(-c3ccccc3)nc2cc1C
ZINC000000361259,COc1ccc2ncn(-c3ccccc3)c2c1
ZINC000003812168,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1
ZINC000013798306,COc1ccc2c(ncn2-c2ccccc2)c1O
ZINC000013782572,COC(=O)c1ccc(-n2cnc3ccccc32)cc1
ZINC000027439698,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
ZINC000002939076,O=C1Nc2ccccc2/C1=C/c1ccc(O)cc1
ZINC000001550477,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
ZINC000000334446,c1ccc(-n2cnc3ccccc32)cc1
ZINC000013782579,O=C(O)c1ccc2c(c1)ncn2-c1ccccc1
ZINC000006400013,c1ccc(-n2cnc3cnccc32)cc1
ZINC000000582575,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1
ZINC000000582590,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1
ZINC000002540737,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12
ZINC000002391782,CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(NCCO)nc21
ZINC000072120050,CNC(=O)CCc1cc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)n(-c2ccc(N3CCNCC3)cc2)n1
ZINC000039300628,Cc1ccc2c(Nc3ccc(Cl)cc3)nccc2c1Nc1ncccc1-c1ncnc2nc[nH]c12
ZINC000100467502,CCOC(=O)N1[C@H]2CC[C@H]1CC(c1ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn13)C2
ZINC000028563889,Oc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)ccc1Cl
ZINC000039059267,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
ZINC000001493878,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
ZINC000066128696,CC(C)(N)c1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1
ZINC000002047743,CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1
ZINC000066128693,CN(C)Cc1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1
ZINC000016052818,O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1
ZINC000052509366,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
ZINC000044669088,CN(C)Cc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cc1
ZINC000006745272,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
ZINC000045245543,Cc1ccc2c(Nc3ccc(Cl)cc3)nccc2c1Nc1ncccc1-c1ccncn1
ZINC000045245544,CNc1cc(-c2cccnc2Nc2c(C)ccc3c(Nc4ccc(Cl)cc4)nccc23)ncn1
ZINC000043207440,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC
ZINC000049112193,CN(C)Cc1cccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)c1
