,zinc_id,smiles,can_iso_smiles
6071,ZINC000003834032,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,Cc1c(c([nH]c1/C=C\2/c3ccccc3NC2=O)C)CCC(=O)O
6072,ZINC000003964325,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C
6073,ZINC000103297550,Oc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,c1ccc2c(c1)c3c(ccnc3[nH]2)Nc4cccc(c4)O
6074,ZINC000068243575,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,CN1CCN(CC1)Cc2ccc(cc2)c3cc4c(c[nH]c4nc3)c5ccc6c(c5)cc[nH]6
6075,ZINC000003938668,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,Cc1c([nH]c(c1C(=O)N2CCC[C@@H]2CN3CCCC3)C)/C=C\4/c5cc(ccc5NC4=O)S(=O)(=O)Cc6c(cccc6Cl)Cl
6076,ZINC000019862646,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,Cc1cnc(nc1Nc2cccc(c2)S(=O)(=O)NC(C)(C)C)Nc3ccc(cc3)OCCN4CCCC4
6077,ZINC000023247639,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CCN1CCN(CC1)Cc2ccc(cc2C(F)(F)F)NC(=O)Nc3ccc(cc3)Oc4cc(ncn4)NC
6078,ZINC000011617039,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,Cc1ccc(cc1S(=O)(=O)N)Nc2nccc(n2)N(C)c3ccc4c(n(nc4c3)C)C
6079,ZINC000018825344,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,Cc1c([nH]c(c1C(=O)NC[C@@H](CN2CCOCC2)O)C)/C=C\3/c4cc(ccc4NC3=O)F
6080,ZINC000003816310,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,CN1CCN(CC1)c2ccc3c(c2)[nH]c(n3)c4c(c5c(cccc5F)[nH]c4=O)N
6081,ZINC000053683345,COc1cc2/c(=N\c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,CN1CCC(CC1)COc2cc3c(cc2OC)/c(=N\c4ccc(cc4F)Br)/nc[nH]3
6082,ZINC000003966243,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CC(C)Oc1ccc(cc1)NC(=O)N2CCN(CC2)c3c4cc(c(cc4ncn3)OCCCN5CCCCC5)OC
6083,ZINC000001489691,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,c1cc(c(cc1I)Cl)Nc2c(ccc(c2F)F)C(=O)NOCC3CC3
6084,ZINC000018710082,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,CC1(CNc2c1ccc(c2)NC(=O)c3cccnc3NCc4ccncc4)C
6085,ZINC000003948085,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,Cc1cc2c([nH]1)ccc(c2F)Oc3c4cc(c(cc4ncn3)OCCCN5CCCC5)OC
6086,ZINC000039059267,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)Cl)F
6087,ZINC000027439698,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,C=CC(=O)Nc1cc2c(cc1OCCCN3CCOCC3)ncnc2Nc4ccc(c(c4)Cl)F
6088,ZINC000003812168,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,CN(C)C[C@@H]1CCn2cc(c3c2cccc3)C4=C(c5cn(c6c5cccc6)CCO1)C(=O)NC4=O
6089,ZINC000035902489,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@H](c1c(ccc(c1Cl)F)Cl)Oc2cc(cnc2N)c3cnn(c3)C4CCNCC4
6090,ZINC000003816409,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC(=O)C3CCNCC3
6091,ZINC000002047743,CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,Cn1c2c(cc(c1=O)c3c(cccc3Cl)Cl)cnc(n2)Nc4cccc(c4)SC
6092,ZINC000016052569,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,Cc1c2cc(ccc2[nH]n1)c3cc(cnc3)OC[C@H](Cc4ccccc4)N
6093,ZINC000043204048,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,COc1cc2c(ccnc2cc1OCCCN3CCOCC3)Oc4ccc(cc4F)NC(=O)C5(CC5)C(=O)Nc6ccc(cc6)F
6094,ZINC000036056301,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,CC(C)n1c2c(c(n1)c3cc4cc(ccc4[nH]3)O)c(ncn2)N
6095,ZINC000003963016,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,c1cc(cc(c1)O)c2nc3c4cccnc4oc3c(n2)N5CCOCC5
6096,ZINC000043201999,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,c1ccc2c(c1)c(n[nH]2)/C=C/c3ccc(cc3)C(=O)N4CCNCC4
6097,ZINC000016052714,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,CS(=O)(=O)N1CCN(CC1)Cc2cc3c(s2)c(nc(n3)c4cccc5c4cn[nH]5)N6CCOCC6
6098,ZINC000006718813,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Cc1ccc(c(c1)NC(=O)Nc2ccc(cc2)c3cccc4c3c(n[nH]4)N)F
6099,ZINC000016697102,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,CCN(CCCOc1ccc2c(c1)ncnc2Nc3cc(n[nH]3)CC(=O)Nc4cccc(c4)F)CCO
6100,ZINC000006745792,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,CC1(C(=O)Nc2c(ccc(n2)Nc3c(cnc(n3)Nc4cc(c(c(c4)OC)OC)OC)F)O1)C
6101,ZINC000043202844,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,CNC(=O)c1c(cccc1F)Nc2c3cc[nH]c3nc(n2)Nc4cc5c(cc4OC)CCN5C(=O)CN(C)C
6102,ZINC000013986815,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CC[C@@H]1C(=O)N(c2cnc(nc2N1C3CCCC3)Nc4ccc(cc4OC)C(=O)NC5CCN(CC5)C)C
6103,ZINC000021288966,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CN1CC[C@@H]([C@@H](C1)O)c2c(cc(c3c2oc(cc3=O)c4ccccc4Cl)O)O
6104,ZINC000055760827,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CC(C)S(=O)(=O)c1ccccc1Nc2c(cnc(n2)Nc3ccc(cc3OC)N4CCC(CC4)N5CCN(CC5)C)Cl
6105,ZINC000003986735,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cc(nc(n3)C)N4CCN(CC4)CCO)Cl
6106,ZINC000045245466,COc1ccccc1-n1c(-c2cc(O)ccc2C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,Cc1ccc(cc1c2cn3c4c(=O)[nH]c(=O)n(c4nc3n2c5ccccc5OC)C)O
6107,ZINC000028950516,Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1,Cc1ccc(cc1Nc2ccnc(n2)Nc3cccc(c3)C(=O)N)O
6108,ZINC000024044436,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)Nc3ccc(c4c3cccc4)OCCN5CCOCC5
6109,ZINC000006716957,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)C(=O)Nc4cc(cc(c4)n5cc(nc5)C)C(F)(F)F
6110,ZINC000018825334,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,c1cc(c(c(c1)F)C2=NCc3cnc(nc3-c4c2cc(cc4)Cl)Nc5ccc(cc5)C(=O)O)F
6111,ZINC000003820040,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,Cc1cc([nH]n1)Nc2cc(nc(n2)Sc3ccc(cc3)NC(=O)C4CC4)N5CCN(CC5)C
6112,ZINC000018710085,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,Cn1c2ccc(cc2nc1Nc3ccc(cc3)C(F)(F)F)Oc4ccnc(c4)c5[nH]c(cn5)C(F)(F)F
6113,ZINC000013493055,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,c1cc(c(c(c1)Cl)c2c3ccc(nn3cnc2=O)Sc4ccc(cc4F)F)Cl
6114,ZINC000003938688,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,c1cc(c(c(c1)F)C(=O)n2c(nc(n2)Nc3ccc(cc3)S(=O)(=O)N)N)F
6115,ZINC000072317687,O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1,c1cc(cc(c1)O)CNC(=O)Nc2nc(cs2)c3ccncc3
6116,ZINC000014954335,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,CCn1c2cc(ncc2nc1c3c(non3)N)Oc4cccc(c4)NC(=O)c5ccc(cc5)OCCN6CCOCC6
6117,ZINC000035322567,O=c1[nH]ccc2cc(O[C@H]3CCCNC3)ccc12,c1cc2c(cc[nH]c2=O)cc1O[C@H]3CCCNC3
6118,ZINC000000022706,Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12,Cc1cncc2c1c(ccc2)S(=O)(=O)N3CCCNC[C@@H]3C
6119,ZINC000035076001,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@H](N)C3)c21,CCn1c2c(cncc2nc1c3c(non3)N)C(=O)N4CC[C@@H](C4)N
6120,ZINC000034663497,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)[C@H](c2ccc(Cl)cc2F)NC(c2ccnc(Cl)c2)=N1,CC1=C([C@@H](NC(=N1)c2ccnc(c2)Cl)c3ccc(cc3F)Cl)C(=O)Nc4cc5cn[nH]c5cc4F
6121,ZINC000034663498,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)[C@@H](c2ccc(Cl)cc2F)N=C(c2ccnc(Cl)c2)N1,CC1=C([C@H](N=C(N1)c2ccnc(c2)Cl)c3ccc(cc3F)Cl)C(=O)Nc4cc5cn[nH]c5cc4F
6122,ZINC000045291242,c1ccc2c(c1)CC(Nc1nc(Nc3ccncc3)nc(N3CCNCC3)n1)C2,c1ccc2c(c1)CC(C2)Nc3nc(nc(n3)N4CCNCC4)Nc5ccncc5
6123,ZINC000013981024,CCn1c(-c2nonc2N)nc2cnccc21,CCn1c2ccncc2nc1c3c(non3)N
6124,ZINC000073168901,COc1cccc(CNC(=O)c2c[nH]c3nc(-c4cn[nH]c4)ccc23)c1,COc1cccc(c1)CNC(=O)c2c[nH]c3c2ccc(n3)c4c[nH]nc4
6125,ZINC000006848162,O=C(Nc1nc(-c2ccncc2)cs1)[C@H]1COc2ccccc2O1,c1ccc2c(c1)OC[C@@H](O2)C(=O)Nc3nc(cs3)c4ccncc4
6126,ZINC000006848170,O=C(Nc1nc(-c2ccncc2)cs1)[C@@H]1COc2ccccc2O1,c1ccc2c(c1)OC[C@H](O2)C(=O)Nc3nc(cs3)c4ccncc4
6127,ZINC000014954339,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)[C@@H](c2ccc(F)cc2)NC(=O)N1,CC1=C([C@H](NC(=O)N1)c2ccc(cc2)F)C(=O)Nc3ccc4c(c3)cn[nH]4
6128,ZINC000014954344,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)[C@H](c2ccc(F)cc2)NC(=O)N1,CC1=C([C@@H](NC(=O)N1)c2ccc(cc2)F)C(=O)Nc3ccc4c(c3)cn[nH]4
6129,ZINC000014954389,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)[C@@H](c2ccc(C(F)(F)F)cc2)CC(=O)N1,CC1=C([C@H](CC(=O)N1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3cc4cn[nH]c4cc3F
6130,ZINC000014954393,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)[C@H](c2ccc(C(F)(F)F)cc2)CC(=O)N1,CC1=C([C@@H](CC(=O)N1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3cc4cn[nH]c4cc3F
6131,ZINC000252286763,C[C@@H](N)[C@@H]1CC[C@@H](C(=O)Nc2ccncc2)CC1,C[C@@H](N)[C@H]1CC[C@@H](CC1)C(=O)Nc2ccncc2
6132,ZINC000098023186,COc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1,COc1cccc(c1)CNC(=O)Nc2nc(cs2)c3ccncc3
6133,ZINC000000022708,Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@H]3C)c12,Cc1cncc2c1c(ccc2)S(=O)(=O)N3CCCNC[C@H]3C
6134,ZINC000013907839,C[C@@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1,C[C@H](c1ccc(cc1)C(=O)Nc2ccnc3c2cc[nH]3)N
6135,ZINC000058575197,NCCNc1nc(-c2ccncc2)cc2cnccc12,c1cnccc1c2cc3cnccc3c(n2)NCCN
6136,ZINC000013815406,O=c1[nH]ccc2c(S(=O)(=O)N3CCCNCC3)cccc12,c1cc2c(cc[nH]c2=O)c(c1)S(=O)(=O)N3CCCNCC3
6137,ZINC000016052569,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,Cc1c2cc(ccc2[nH]n1)c3cc(cnc3)OC[C@H](Cc4ccccc4)N
6138,ZINC000055760827,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CC(C)S(=O)(=O)c1ccccc1Nc2c(cnc(n2)Nc3ccc(cc3OC)N4CCC(CC4)N5CCN(CC5)C)Cl
6139,ZINC000013998530,CCn1c(-c2nonc2N)nc2cncc(CNC3CCNCC3)c21,CCn1c2c(cncc2nc1c3c(non3)N)CNC4CCNCC4
6140,ZINC000073168904,COc1cccc(CNC(=O)c2c[nH]c3nc(-c4ccncc4)ccc23)c1,COc1cccc(c1)CNC(=O)c2c[nH]c3c2ccc(n3)c4ccncc4
6141,ZINC000040414458,CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)[C@@H]1COc2ccccc2O1,CN(C)CCOc1cc(ccc1NC(=O)[C@@H]2COc3ccccc3O2)c4c[nH]nc4
6142,ZINC000040414461,CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)[C@H]1COc2ccccc2O1,CN(C)CCOc1cc(ccc1NC(=O)[C@H]2COc3ccccc3O2)c4c[nH]nc4
6143,ZINC000142095785,Cc1c[nH]c2ncnc(N3CCC(CN)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12,Cc1c[nH]c2c1c(ncn2)N3CCC(CC3)(CN)C(=O)Nc4cccc(c4)OC(=O)N(C)C
6144,ZINC000000006486,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,c1cc2cnccc2c(c1)S(=O)(=O)N3CCCNCC3
6145,ZINC000000006989,C[C@@H](N)C1CCC(C(=O)Nc2ccncc2)CC1,C[C@H](C1CCC(CC1)C(=O)Nc2ccncc2)N
6146,ZINC000034603838,O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,c1cc2c(cc[nH]c2=O)cc1OC3CCNCC3
6147,ZINC000043201999,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,c1ccc2c(c1)c(n[nH]2)/C=C/c3ccc(cc3)C(=O)N4CCNCC4
6148,ZINC000000206684,CCn1c(-c2nonc2N)nc2ccccc21,CCn1c2ccccc2nc1c3c(non3)N
6149,ZINC000000053816,Nc1nonc1-c1nc2ccccc2n1CC1CC1,c1ccc2c(c1)nc(n2CC3CC3)c4c(non4)N
6150,ZINC000003964325,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C
6151,ZINC000063298074,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,c1cc(cc(c1)F)NC(=O)Nc2ccc(cc2)c3csc4c3c(ncc4c5cnn(c5)CCO)N
6152,ZINC000043204023,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,c1cc(ccc1[C@H](CCO)NC(=O)C2(CCN(CC2)c3c4cc[nH]c4ncn3)N)Cl
6153,ZINC000045254824,Cc1c[nH]c2ncnc(N3CCN(C(=O)Nc4cccc(OC(=O)N(C)C)c4)[C@@H](C)C3)c12,Cc1c[nH]c2c1c(ncn2)N3CCN([C@H](C3)C)C(=O)Nc4cccc(c4)OC(=O)N(C)C
6154,ZINC000013907838,C[C@@H](N)c1ccc(C(=O)Nc2ccncc2)cc1,C[C@H](c1ccc(cc1)C(=O)Nc2ccncc2)N
6155,ZINC000006745792,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,CC1(C(=O)Nc2c(ccc(n2)Nc3c(cnc(n3)Nc4cc(c(c(c4)OC)OC)OC)F)O1)C
6156,ZINC000060325724,O=c1[nH]ccc2cc(O[C@@H]3CCCNC3)ccc12,c1cc2c(cc[nH]c2=O)cc1O[C@@H]3CCCNC3
6157,ZINC000003816310,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,CN1CCN(CC1)c2ccc3c(c2)[nH]c(n3)c4c(c5c(cccc5F)[nH]c4=O)N
6158,ZINC000064502324,Nc1nc(-c2ccc3c(N)[nH]nc3c2)cc(N2CCO[C@H](C(=O)Nc3ccccc3)C2)n1,c1ccc(cc1)NC(=O)[C@@H]2CN(CCO2)c3cc(nc(n3)N)c4ccc5c(c4)n[nH]c5N
6159,ZINC000005481799,CC(C)Cn1c(-c2nonc2N)nc2ccccc21,CC(C)Cn1c2ccccc2nc1c3c(non3)N
6160,ZINC000068243575,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,CN1CCN(CC1)Cc2ccc(cc2)c3cc4c(c[nH]c4nc3)c5ccc6c(c5)cc[nH]6
6161,ZINC000084635316,O=C(NCc1ccccc1)Nc1ccc(-c2ccncc2)cc1,c1ccc(cc1)CNC(=O)Nc2ccc(cc2)c3ccncc3
6162,ZINC000018825344,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,Cc1c([nH]c(c1C(=O)NC[C@@H](CN2CCOCC2)O)C)/C=C\3/c4cc(ccc4NC3=O)F
6163,ZINC000021288966,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CN1CC[C@@H]([C@@H](C1)O)c2c(cc(c3c2oc(cc3=O)c4ccccc4Cl)O)O
6164,ZINC000035880991,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,Cc1cnc(nc1c2cc([nH]c2)C(=O)N[C@H](CO)c3cccc(c3)Cl)Nc4ccc(cc4Cl)F
6165,ZINC000023247639,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CCN1CCN(CC1)Cc2ccc(cc2C(F)(F)F)NC(=O)Nc3ccc(cc3)Oc4cc(ncn4)NC
6166,ZINC000066123699,Nc1nccc(-c2ccc3c(N)[nH]nc3c2)n1,c1cc2c(cc1c3ccnc(n3)N)n[nH]c2N
6167,ZINC000043152493,O=C(Nc1ccc(-c2ccncc2)cc1)N[C@H](CO)c1ccccc1,c1ccc(cc1)[C@@H](CO)NC(=O)Nc2ccc(cc2)c3ccncc3
6168,ZINC000066080190,c1cc2cc(O[C@@H]3CCCNC3)ccc2cn1,c1cc2cnccc2cc1O[C@@H]3CCCNC3
6169,ZINC000066080191,c1cc2cc(O[C@H]3CCCNC3)ccc2cn1,c1cc2cnccc2cc1O[C@H]3CCCNC3
6170,ZINC000000051756,CC(C)n1c(-c2nonc2N)nc2ccccc21,CC(C)n1c2ccccc2nc1c3c(non3)N
6171,ZINC000013983251,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,COc1ccc(c(c1C(=O)c2cnc(nc2N)NC3CCN(CC3)S(=O)(=O)C)F)F
6172,ZINC000019862646,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,Cc1cnc(nc1Nc2cccc(c2)S(=O)(=O)NC(C)(C)C)Nc3ccc(cc3)OCCN4CCCC4
6173,ZINC000071317310,Nc1nc(-c2ccc3c(N)[nH]nc3c2)cc(N2CCC[C@@H](C(=O)Nc3ccccc3)C2)n1,c1ccc(cc1)NC(=O)[C@@H]2CCCN(C2)c3cc(nc(n3)N)c4ccc5c(c4)n[nH]c5N
6174,ZINC000035902489,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@H](c1c(ccc(c1Cl)F)Cl)Oc2cc(cnc2N)c3cnn(c3)C4CCNCC4
6175,ZINC000043154472,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,C[C@H](c1ccccc1C(F)(F)F)Oc2cc(sc2C(=O)N)n3cnc4c3cc(cc4)CN5CCN(CC5)C
6176,ZINC000071318473,Nc1nc(-c2ccc3c(N)[nH]nc3c2)cc(N2CCC[C@H](C(=O)NC3CCCCC3)C2)n1,c1cc2c(cc1c3cc(nc(n3)N)N4CCC[C@@H](C4)C(=O)NC5CCCCC5)n[nH]c2N
6177,ZINC000140247580,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4)cc3)c12,Cc1c[nH]c2c1c(ncn2)c3ccc(cc3)NC(=O)N(CCO)c4ccccc4
6178,ZINC000066105145,NCc1ccc2c(N)nccc2c1,c1cc2c(ccnc2N)cc1CN
6179,ZINC000068203217,CNc1nc(-c2ccc3c(N)[nH]nc3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,C[C@@H]1CC[C@@H](CN1c2cc(nc(n2)NC)c3ccc4c(c3)n[nH]c4N)C(=O)NC5CCCCC5
6180,ZINC000043202844,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,CNC(=O)c1c(cccc1F)Nc2c3cc[nH]c3nc(n2)Nc4cc5c(cc4OC)CCN5C(=O)CN(C)C
6181,ZINC000003820040,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,Cc1cc([nH]n1)Nc2cc(nc(n2)Sc3ccc(cc3)NC(=O)C4CC4)N5CCN(CC5)C
6182,ZINC000072317687,O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1,c1cc(cc(c1)O)CNC(=O)Nc2nc(cs2)c3ccncc3
6183,ZINC000013986815,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CC[C@@H]1C(=O)N(c2cnc(nc2N1C3CCCC3)Nc4ccc(cc4OC)C(=O)NC5CCN(CC5)C)C
6184,ZINC000003812168,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,CN(C)C[C@@H]1CCn2cc(c3c2cccc3)C4=C(c5cn(c6c5cccc6)CCO1)C(=O)NC4=O
6185,ZINC000100014909,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CN1CCN(CC1)CC(=O)N(C)c2ccc(cc2)N/C(=C\3/c4ccc(cc4NC3=O)C(=O)OC)/c5ccccc5
6186,ZINC000002597113,O=S(=O)(c1cccc2c(I)cccc12)N1CCCNCC1,c1cc2c(cccc2I)c(c1)S(=O)(=O)N3CCCNCC3
6187,ZINC000036056301,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,CC(C)n1c2c(c(n1)c3cc4cc(ccc4[nH]3)O)c(ncn2)N
6188,ZINC000043204002,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,CC(C)(C)c1cc(no1)NC(=O)Nc2ccc(cc2)c3cn4c5ccc(cc5sc4n3)OCCN6CCOCC6
6189,ZINC000003963016,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,c1cc(cc(c1)O)c2nc3c4cccnc4oc3c(n2)N5CCOCC5
6190,ZINC000003816409,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC(=O)C3CCNCC3
